"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 20, 2011","414.93","417.61","417.78","413.04","54.08M","-0.53%"
"Jul 19, 2011","417.12","412.05","417.44","412.05","63.36M","1.81%"
"Jul 18, 2011","409.69","411.99","411.99","406.89","53.35M","-0.79%"
"Jul 15, 2011","412.96","413.58","414.19","409.93","73.24M","0.12%"
"Jul 14, 2011","412.47","416.41","418.40","411.07","66.00M","-0.88%"
"Jul 13, 2011","416.12","416.44","419.69","415.45","61.82M","0.39%"
"Jul 12, 2011","414.51","415.83","419.15","414.41","69.47M","-0.18%"
"Jul 11, 2011","415.24","419.99","419.99","413.83","58.79M","-1.51%"
"Jul 08, 2011","421.59","422.30","422.30","418.30","61.07M","-0.61%"
"Jul 07, 2011","424.19","417.90","425.87","417.90","79.13M","1.86%"
"Jul 06, 2011","416.43","414.26","417.07","413.87","67.41M","0.44%"
"Jul 05, 2011","414.59","414.27","415.78","412.19","59.76M","0.12%"
"Jul 01, 2011","414.08","408.26","414.58","407.45","60.86M","1.53%"
"Jun 30, 2011","407.86","405.27","408.23","405.27","89.03M","0.89%"
"Jun 29, 2011","404.28","403.44","405.58","401.85","73.09M","0.35%"
"Jun 28, 2011","402.89","398.46","402.89","398.46","60.11M","1.26%"
"Jun 27, 2011","397.89","395.45","399.41","394.05","64.87M","0.68%"
"Jun 24, 2011","395.21","400.99","401.42","394.53","147.71M","-1.49%"
"Jun 23, 2011","401.18","396.76","401.43","394.30","91.42M","0.67%"
"Jun 22, 2011","398.50","402.07","402.27","398.44","68.73M","-1.00%"
"Jun 21, 2011","402.53","397.45","402.75","396.17","79.81M","1.46%"
"Jun 20, 2011","396.72","392.04","397.51","391.66","65.08M","1.02%"
"Jun 17, 2011","392.72","392.06","395.69","391.94","160.88M","0.53%"
"Jun 16, 2011","390.65","389.58","392.27","388.10","83.75M","0.39%"
"Jun 15, 2011","389.14","393.55","394.33","388.43","82.37M","-1.59%"
"Jun 14, 2011","395.42","390.92","396.25","390.92","82.37M","1.65%"
"Jun 13, 2011","389.02","388.79","391.38","387.61","67.02M","0.15%"
"Jun 10, 2011","388.43","394.17","394.29","388.15","74.96M","-1.70%"
"Jun 09, 2011","395.16","392.99","397.56","392.53","74.20M","0.68%"
"Jun 08, 2011","392.48","393.94","393.95","391.28","88.24M","-0.36%"
"Jun 07, 2011","393.88","393.61","397.49","393.61","80.78M","0.32%"
"Jun 06, 2011","392.63","396.64","397.39","392.55","80.46M","-1.15%"
"Jun 03, 2011","397.19","400.22","400.70","396.75","86.51M","-1.20%"
"Jun 02, 2011","402.00","404.47","404.47","399.80","97.90M","-0.51%"
"Jun 01, 2011","404.06","411.25","411.45","403.98","92.51M","-1.86%"
"May 31, 2011","411.71","411.11","412.42","409.48","111.79M","0.54%"
"May 27, 2011","409.51","408.72","410.96","408.70","56.83M","0.19%"
"May 26, 2011","408.72","406.50","409.63","405.73","79.09M","0.55%"
"May 25, 2011","406.50","406.82","407.83","403.97","80.91M","-0.08%"
"May 24, 2011","406.83","409.03","410.10","406.71","74.14M","-0.52%"
"May 23, 2011","408.97","411.21","411.21","406.77","74.39M","-0.56%"
"May 20, 2011","411.26","415.56","415.56","409.60","94.70M","-1.04%"
"May 19, 2011","415.57","416.01","416.62","413.54","75.86M","-0.11%"
"May 18, 2011","416.02","414.63","416.54","412.45","82.49M","0.34%"
"May 17, 2011","414.63","415.18","416.47","412.85","73.33M","-0.13%"
"May 16, 2011","415.19","419.86","419.86","414.52","74.78M","-1.11%"
"May 13, 2011","419.86","421.85","422.54","418.03","63.75M","-0.49%"
"May 12, 2011","421.91","416.72","422.15","414.67","71.67M","1.24%"
"May 11, 2011","416.74","417.41","418.39","414.37","71.01M","-0.16%"
"May 10, 2011","417.41","412.86","418.02","412.86","63.06M","1.10%"
"May 09, 2011","412.86","409.64","414.05","409.23","65.70M","0.79%"
"May 06, 2011","409.64","410.19","414.49","408.50","71.60M","-0.13%"
"May 05, 2011","410.17","410.41","414.37","408.15","81.72M","-0.06%"
"May 04, 2011","410.43","411.94","413.30","409.07","73.15M","-0.37%"
"May 03, 2011","411.94","411.99","413.22","410.46","61.41M","-0.01%"
"May 02, 2011","411.99","411.90","413.96","411.18","65.40M","0.02%"
"Apr 29, 2011","411.89","412.65","412.84","411.09","86.86M","-0.18%"
"Apr 28, 2011","412.64","413.94","413.94","411.36","70.04M","-0.31%"
"Apr 27, 2011","413.94","407.81","414.61","407.81","80.61M","1.50%"
"Apr 26, 2011","407.81","406.46","409.47","406.10","72.74M","0.36%"
"Apr 25, 2011","406.33","407.04","407.29","404.90","47.05M","-0.17%"
"Apr 21, 2011","407.04","406.02","407.41","405.92","50.85M","0.25%"
"Apr 20, 2011","406.01","400.85","407.57","400.85","60.87M","1.32%"
"Apr 19, 2011","400.71","399.71","400.88","398.37","53.61M","0.25%"
"Apr 18, 2011","399.71","402.85","402.85","395.43","66.69M","-0.78%"
"Apr 15, 2011","402.85","400.75","403.44","400.50","80.38M","0.52%"
"Apr 14, 2011","400.75","400.43","401.67","397.84","64.77M","0.07%"
"Apr 13, 2011","400.48","400.44","401.84","398.06","64.38M","0.03%"
"Apr 12, 2011","400.34","400.78","402.60","398.84","62.12M","-0.11%"
"Apr 11, 2011","400.79","400.54","402.70","399.72","55.96M","0.06%"
"Apr 08, 2011","400.54","402.93","403.94","398.52","63.82M","-0.59%"
"Apr 07, 2011","402.91","401.57","405.06","400.09","80.92M","0.33%"
"Apr 06, 2011","401.57","400.77","404.19","399.61","65.22M","0.23%"
"Apr 05, 2011","400.63","396.46","402.49","395.94","74.27M","1.05%"
"Apr 04, 2011","396.45","396.21","397.65","394.98","54.63M","0.06%"
"Apr 01, 2011","396.21","392.69","397.60","392.69","69.96M","0.90%"
"Mar 31, 2011","392.68","394.32","394.32","390.48","75.21M","-0.42%"
"Mar 30, 2011","394.32","390.65","395.17","390.65","59.83M","0.94%"
"Mar 29, 2011","390.65","386.82","390.65","386.45","61.51M","1.05%"
"Mar 28, 2011","386.60","390.02","391.40","386.60","66.22M","-0.88%"
"Mar 25, 2011","390.02","390.18","392.31","389.83","60.11M","-0.04%"
"Mar 24, 2011","390.18","384.90","391.39","384.90","68.95M","1.49%"
"Mar 23, 2011","384.44","382.78","385.01","379.56","63.40M","0.43%"
"Mar 22, 2011","382.78","385.14","385.27","382.59","63.05M","-0.61%"
"Mar 21, 2011","385.14","380.85","386.45","380.85","70.00M","1.13%"
"Mar 18, 2011","380.84","379.15","382.61","378.87","212.92M","0.44%"
"Mar 17, 2011","379.16","378.73","383.10","378.40","70.48M","0.12%"
"Mar 16, 2011","378.70","383.56","383.65","376.45","95.84M","-1.27%"
"Mar 15, 2011","383.56","385.64","385.72","377.62","88.70M","-0.54%"
"Mar 14, 2011","385.65","389.10","389.10","382.80","68.55M","-0.89%"
"Mar 11, 2011","389.12","387.55","390.20","385.01","71.90M","0.40%"
"Mar 10, 2011","387.57","390.92","390.92","385.92","83.18M","-0.86%"
"Mar 09, 2011","390.93","388.08","391.78","386.27","72.47M","0.73%"
"Mar 08, 2011","388.08","385.94","389.68","384.51","75.64M","0.55%"
"Mar 07, 2011","385.95","390.09","391.76","384.57","78.05M","-1.06%"
"Mar 04, 2011","390.08","392.13","392.96","387.53","81.64M","-0.52%"
"Mar 03, 2011","392.13","387.64","392.96","387.64","83.07M","1.16%"
"Mar 02, 2011","387.62","387.17","389.12","385.54","78.47M","0.12%"
"Mar 01, 2011","387.17","392.11","393.73","386.53","88.99M","-1.26%"
"Feb 28, 2011","392.10","390.47","393.08","389.99","93.20M","0.42%"
"Feb 25, 2011","390.45","387.89","391.52","387.68","72.32M","0.66%"
"Feb 24, 2011","387.88","387.45","390.45","384.02","90.65M","0.12%"
"Feb 23, 2011","387.42","394.04","394.41","384.61","94.04M","-1.68%"
"Feb 22, 2011","394.05","402.13","402.13","392.98","92.02M","-2.02%"
"Feb 18, 2011","402.16","400.42","402.16","399.58","89.34M","0.43%"
"Feb 17, 2011","400.42","398.83","401.28","397.36","70.59M","0.35%"
"Feb 16, 2011","399.01","397.27","400.90","397.27","77.60M","0.45%"
"Feb 15, 2011","397.24","396.75","397.74","395.19","68.17M","0.12%"
"Feb 14, 2011","396.76","398.76","398.86","396.27","58.29M","-0.50%"
"Feb 11, 2011","398.76","395.80","398.86","393.66","66.61M","0.74%"
"Feb 10, 2011","395.83","394.45","396.04","391.90","82.95M","0.35%"
"Feb 09, 2011","394.46","394.04","395.43","393.01","70.37M","0.11%"
"Feb 08, 2011","394.04","389.95","394.10","389.61","62.70M","1.05%"
"Feb 07, 2011","389.95","389.35","391.16","388.64","60.24M","0.15%"
"Feb 04, 2011","389.36","386.38","389.71","386.02","71.22M","0.77%"
"Feb 03, 2011","386.37","382.75","387.13","382.74","90.51M","0.95%"
"Feb 02, 2011","382.75","387.02","387.02","382.13","71.67M","-1.11%"
"Feb 01, 2011","387.03","382.15","387.99","382.15","68.95M","1.28%"
"Jan 31, 2011","382.15","382.95","383.42","380.33","81.40M","-0.21%"
"Jan 28, 2011","382.95","392.62","392.63","381.96","85.00M","-2.45%"
"Jan 27, 2011","392.58","388.77","393.11","388.77","76.50M","0.98%"
"Jan 26, 2011","388.77","387.85","390.81","386.89","74.54M","0.24%"
"Jan 25, 2011","387.85","386.07","387.85","384.19","73.48M","0.46%"
"Jan 24, 2011","386.08","384.99","386.45","383.82","63.00M","0.28%"
"Jan 21, 2011","384.99","386.50","388.25","384.56","83.83M","-0.39%"
"Jan 20, 2011","386.49","382.77","387.79","382.18","94.33M","1.11%"
"Jan 19, 2011","382.26","386.31","386.31","381.33","74.56M","-1.05%"
"Jan 18, 2011","386.30","385.15","386.49","384.52","76.06M","0.30%"
"Jan 14, 2011","385.14","383.20","385.33","381.73","62.10M","0.51%"
"Jan 13, 2011","383.20","382.66","383.72","382.04","64.39M","0.14%"
"Jan 12, 2011","382.66","380.83","384.15","380.83","68.49M","0.48%"
"Jan 11, 2011","380.83","379.89","381.95","379.72","78.60M","0.25%"
"Jan 10, 2011","379.89","379.18","380.40","376.67","77.77M","0.17%"
"Jan 07, 2011","379.25","380.44","381.75","376.52","83.21M","-0.31%"
"Jan 06, 2011","380.43","384.21","384.29","379.69","92.89M","-0.99%"
"Jan 05, 2011","384.22","383.82","385.12","381.74","83.72M","0.10%"
"Jan 04, 2011","383.82","387.18","387.71","382.72","83.45M","-0.87%"
"Jan 03, 2011","387.18","383.64","388.85","383.64","71.88M","0.93%"
"Dec 31, 2010","383.63","385.55","385.55","383.23","44.55M","-0.50%"
"Dec 30, 2010","385.55","385.20","386.26","384.74","35.29M","0.09%"
"Dec 29, 2010","385.19","383.64","386.00","383.64","40.67M","0.40%"
"Dec 28, 2010","383.64","383.95","384.59","382.79","40.62M","-0.08%"
"Dec 27, 2010","383.95","384.70","384.70","381.37","35.63M","-0.20%"
"Dec 23, 2010","384.73","384.42","385.32","383.48","48.61M","0.08%"
"Dec 22, 2010","384.42","383.64","385.94","383.64","57.50M","0.20%"
"Dec 21, 2010","383.64","383.57","384.83","382.96","59.17M","0.02%"
"Dec 20, 2010","383.56","383.05","384.49","381.53","61.72M","0.14%"
"Dec 17, 2010","383.04","383.90","384.37","382.53","193.91M","-0.22%"
"Dec 16, 2010","383.89","379.42","383.97","378.96","69.82M","1.18%"
"Dec 15, 2010","379.42","379.92","381.74","378.52","81.39M","-0.13%"
"Dec 14, 2010","379.93","379.70","381.11","378.68","78.29M","0.06%"
"Dec 13, 2010","379.69","381.75","382.66","379.52","72.38M","-0.54%"
"Dec 10, 2010","381.74","380.39","382.02","379.72","68.04M","0.35%"
"Dec 09, 2010","380.39","380.05","382.25","378.85","68.58M","0.10%"
"Dec 08, 2010","380.01","379.88","380.73","377.69","76.82M","0.04%"
"Dec 07, 2010","379.87","378.83","383.24","378.83","92.45M","0.34%"
"Dec 06, 2010","378.58","379.01","379.29","377.82","63.23M","-0.11%"
"Dec 03, 2010","379.01","379.13","379.44","376.29","79.96M","-0.03%"
"Dec 02, 2010","379.13","375.30","379.72","374.62","108.54M","1.03%"
"Dec 01, 2010","375.28","369.56","376.69","369.56","92.08M","1.55%"
"Nov 30, 2010","369.55","370.38","371.77","366.26","121.35M","-0.22%"
"Nov 29, 2010","370.38","371.42","371.74","367.17","81.38M","-0.28%"
"Nov 26, 2010","371.42","373.28","373.30","370.91","35.31M","-0.49%"
"Nov 24, 2010","373.24","366.46","373.43","366.46","77.97M","1.86%"
"Nov 23, 2010","366.44","368.91","368.91","364.57","86.91M","-0.67%"
"Nov 22, 2010","368.93","366.29","369.73","365.12","78.33M","0.72%"
"Nov 19, 2010","366.29","363.61","366.35","362.38","91.12M","0.74%"
"Nov 18, 2010","363.61","360.66","367.28","360.64","85.48M","0.83%"
"Nov 17, 2010","360.60","358.52","361.02","358.46","85.83M","0.58%"
"Nov 16, 2010","358.52","360.32","364.19","357.49","103.79M","-0.50%"
"Nov 15, 2010","360.32","362.42","364.22","359.99","68.57M","-0.58%"
"Nov 12, 2010","362.42","366.71","366.71","361.35","77.26M","-1.18%"
"Nov 11, 2010","366.75","366.88","367.66","362.75","70.49M","-0.04%"
"Nov 10, 2010","366.89","365.00","366.89","362.54","74.00M","0.52%"
"Nov 09, 2010","365.00","367.72","368.05","363.56","68.22M","-0.74%"
"Nov 08, 2010","367.71","368.47","368.48","364.77","66.37M","-0.21%"
"Nov 05, 2010","368.48","367.47","370.48","367.35","77.43M","0.28%"
"Nov 04, 2010","367.45","361.62","367.50","361.62","102.52M","1.63%"
"Nov 03, 2010","361.57","360.42","361.74","356.98","85.91M","0.32%"
"Nov 02, 2010","360.40","356.07","362.09","356.05","77.50M","1.27%"
"Nov 01, 2010","355.89","356.40","358.98","354.03","76.06M","-0.14%"
"Oct 29, 2010","356.40","356.96","356.96","355.05","82.46M","-0.16%"
"Oct 28, 2010","356.98","356.36","358.46","354.20","76.38M","0.19%"
"Oct 27, 2010","356.32","358.08","358.08","352.53","84.21M","-0.49%"
"Oct 26, 2010","358.08","356.62","359.81","353.83","86.21M","0.41%"
"Oct 25, 2010","356.62","355.81","360.12","355.81","82.20M","0.23%"
"Oct 22, 2010","355.81","354.10","356.12","353.37","69.27M","0.48%"
"Oct 21, 2010","354.10","350.60","357.55","350.60","105.93M","1.09%"
"Oct 20, 2010","350.27","347.56","351.60","347.56","85.84M","0.78%"
"Oct 19, 2010","347.56","353.58","353.58","345.73","104.93M","-1.71%"
"Oct 18, 2010","353.59","353.94","354.17","351.62","75.46M","-0.10%"
"Oct 15, 2010","353.94","350.99","354.15","350.06","109.07M","0.84%"
"Oct 14, 2010","350.98","354.07","354.07","348.74","97.54M","-0.87%"
"Oct 13, 2010","354.07","353.73","357.02","353.38","94.00M","0.10%"
"Oct 12, 2010","353.70","353.80","354.65","351.05","80.88M","-0.04%"
"Oct 11, 2010","353.83","353.12","355.27","352.69","69.75M","0.21%"
"Oct 08, 2010","353.08","352.34","354.13","350.08","86.26M","0.21%"
"Oct 07, 2010","352.34","351.90","353.68","349.51","83.87M","0.13%"
"Oct 06, 2010","351.90","352.65","352.89","350.34","76.95M","-0.22%"
"Oct 05, 2010","352.66","347.23","353.70","347.23","90.31M","1.58%"
"Oct 04, 2010","347.17","349.23","350.04","344.82","76.18M","-0.59%"
"Oct 01, 2010","349.23","349.53","351.79","347.70","84.35M","-0.08%"
"Sep 30, 2010","349.51","350.46","353.65","347.27","102.33M","-0.26%"
"Sep 29, 2010","350.41","351.84","351.97","349.42","80.38M","-0.41%"
"Sep 28, 2010","351.84","347.18","352.69","345.18","86.14M","1.34%"
"Sep 27, 2010","347.18","349.70","349.70","346.93","67.15M","-0.72%"
"Sep 24, 2010","349.70","341.43","350.19","341.42","82.20M","2.45%"
"Sep 23, 2010","341.34","341.71","344.26","338.94","83.43M","-0.11%"
"Sep 22, 2010","341.72","341.13","342.60","339.41","78.35M","0.16%"
"Sep 21, 2010","341.16","342.15","343.92","340.08","77.76M","-0.29%"
"Sep 20, 2010","342.15","336.89","342.93","336.89","78.50M","1.56%"
"Sep 17, 2010","336.89","336.24","337.74","334.85","152.19M","0.20%"
"Sep 16, 2010","336.23","335.71","336.73","333.74","74.03M","0.15%"
"Sep 15, 2010","335.72","334.18","336.05","332.36","73.89M","0.46%"
"Sep 14, 2010","334.18","331.17","336.03","330.85","84.40M","0.91%"
"Sep 13, 2010","331.17","327.86","332.20","327.86","71.26M","1.01%"
"Sep 10, 2010","327.85","325.89","328.76","325.89","58.41M","0.60%"
"Sep 09, 2010","325.89","325.27","328.24","324.94","67.18M","0.19%"
"Sep 08, 2010","325.26","323.01","325.98","323.01","81.24M","0.70%"
"Sep 07, 2010","323.01","327.03","327.03","322.66","70.53M","-1.23%"
"Sep 03, 2010","327.04","323.60","329.63","323.60","81.78M","1.07%"
"Sep 02, 2010","323.57","317.97","323.82","317.89","86.45M","1.76%"
"Sep 01, 2010","317.97","308.53","318.39","308.52","93.96M","3.08%"
"Aug 31, 2010","308.46","309.78","311.81","307.50","126.64M","-0.43%"
"Aug 30, 2010","309.78","314.98","315.05","309.71","76.63M","-1.65%"
"Aug 27, 2010","314.99","312.76","315.27","309.32","97.32M","0.71%"
"Aug 26, 2010","312.76","316.02","316.75","312.49","91.37M","-1.03%"
"Aug 25, 2010","316.01","312.29","317.41","310.59","101.96M","1.16%"
"Aug 24, 2010","312.38","316.08","316.09","309.41","107.05M","-1.17%"
"Aug 23, 2010","316.08","316.98","320.42","315.98","85.78M","-0.28%"
"Aug 20, 2010","316.98","316.69","317.46","313.91","111.48M","0.09%"
"Aug 19, 2010","316.69","320.70","320.99","314.91","109.16M","-1.25%"
"Aug 18, 2010","320.70","317.83","322.04","315.98","100.36M","0.90%"
"Aug 17, 2010","317.83","314.24","320.59","314.24","93.49M","1.15%"
"Aug 16, 2010","314.23","314.27","316.22","312.35","94.30M","-0.02%"
"Aug 13, 2010","314.28","317.42","317.42","314.21","80.07M","-0.99%"
"Aug 12, 2010","317.42","317.50","318.15","314.09","87.87M","-0.03%"
"Aug 11, 2010","317.51","324.71","324.71","317.15","90.53M","-2.26%"
"Aug 10, 2010","324.84","327.30","327.30","322.72","81.95M","-0.77%"
"Aug 09, 2010","327.37","324.58","328.39","324.58","72.83M","0.88%"
"Aug 06, 2010","324.53","325.53","325.53","319.89","85.57M","-0.31%"
"Aug 05, 2010","325.53","326.21","326.21","321.70","86.13M","-0.21%"
"Aug 04, 2010","326.22","323.52","326.86","323.42","80.78M","0.84%"
"Aug 03, 2010","323.50","328.53","328.53","322.65","83.18M","-1.53%"
"Aug 02, 2010","328.54","323.21","329.17","323.21","85.72M","1.65%"
"Jul 30, 2010","323.20","321.27","324.09","316.69","94.49M","0.60%"
"Jul 29, 2010","321.28","323.49","326.98","318.15","96.95M","-0.68%"
"Jul 28, 2010","323.49","325.52","327.11","322.63","85.24M","-0.62%"
"Jul 27, 2010","325.52","329.74","330.66","324.78","92.76M","-1.28%"
"Jul 26, 2010","329.73","326.83","329.74","325.00","83.03M","0.88%"
"Jul 23, 2010","326.84","321.80","326.88","318.95","115.10M","1.56%"
"Jul 22, 2010","321.81","316.56","323.59","316.36","107.02M","1.66%"
"Jul 21, 2010","316.55","321.80","322.13","315.55","95.34M","-1.63%"
"Jul 20, 2010","321.80","315.95","322.15","312.29","96.32M","1.85%"
"Jul 19, 2010","315.96","315.06","317.13","313.16","83.49M","0.29%"
"Jul 16, 2010","315.06","324.12","324.12","314.61","118.84M","-2.80%"
"Jul 15, 2010","324.13","322.76","324.66","319.29","90.03M","0.43%"
"Jul 14, 2010","322.75","323.43","323.47","319.81","81.85M","-0.24%"
"Jul 13, 2010","323.52","317.21","324.73","317.21","90.38M","1.99%"
"Jul 12, 2010","317.21","317.50","319.43","315.49","74.71M","-0.09%"
"Jul 09, 2010","317.51","315.34","317.63","313.94","81.35M","0.69%"
"Jul 08, 2010","315.34","314.14","316.81","311.99","124.04M","0.38%"
"Jul 07, 2010","314.14","307.82","314.34","307.03","114.66M","2.06%"
"Jul 06, 2010","307.81","308.76","314.64","305.35","115.02M","-0.28%"
"Jul 02, 2010","308.68","311.52","312.13","307.71","91.87M","-0.91%"
"Jul 01, 2010","311.52","309.63","312.24","305.05","142.28M","0.61%"
"Jun 30, 2010","309.63","312.25","315.14","309.06","116.88M","-0.85%"
"Jun 29, 2010","312.30","322.17","322.17","310.71","135.03M","-3.07%"
"Jun 28, 2010","322.18","322.63","324.88","320.68","80.88M","-0.14%"
"Jun 25, 2010","322.63","323.41","325.08","321.66","204.35M","-0.24%"
"Jun 24, 2010","323.42","330.58","330.58","322.52","114.26M","-2.17%"
"Jun 23, 2010","330.59","330.03","332.87","327.19","95.94M","0.17%"
"Jun 22, 2010","330.03","336.13","337.43","329.64","103.46M","-1.81%"
"Jun 21, 2010","336.12","341.13","343.97","334.45","89.39M","-1.46%"
"Jun 18, 2010","341.11","341.46","344.70","340.96","163.84M","-0.09%"
"Jun 17, 2010","341.43","342.73","344.08","338.97","91.90M","-0.38%"
"Jun 16, 2010","342.73","346.10","346.10","341.41","88.90M","-0.97%"
"Jun 15, 2010","346.10","341.83","346.10","340.76","93.80M","1.26%"
"Jun 14, 2010","341.79","341.03","345.66","341.03","85.44M","0.28%"
"Jun 11, 2010","340.85","340.88","342.02","337.05","85.23M","-0.01%"
"Jun 10, 2010","340.89","333.15","341.08","333.15","100.16M","2.35%"
"Jun 09, 2010","333.07","332.94","338.47","331.70","115.81M","0.04%"
"Jun 08, 2010","332.93","331.16","333.47","327.54","126.76M","0.55%"
"Jun 07, 2010","331.12","337.60","338.00","330.88","118.88M","-1.78%"
